dataset,sample_index,stream_step,phase,label,shared_clip_entropy,shared_clip_margin,clip_pred,clip_correct,tda_pred,tda_correct,tda_changed_prediction,tda_clip_confidence,tda_final_confidence,tda_fused_confidence_pre_fallback,tda_entropy_scaled,tda_norm_entropy_scaled,tda_positive_cache_size,tda_negative_cache_size,tda_negative_cache_active,tda_fallback_used,tda_negative_gate_open,freetta_pred,freetta_correct,freetta_changed_prediction,freetta_clip_confidence,freetta_final_confidence,freetta_em_weight,freetta_mu_update_norm,freetta_mu_drift,freetta_prior_entropy,freetta_posterior_entropy
eurosat,2596,2596,middle,2,2.302328109741211,0.0011657476425170898,2,1,2,1,0,0.4160233438014984,0.42690539360046387,0.4269050061702728,1.413427472114563,0.4254840658019988,27,26,1,0,1,2,1,0,0.10300430655479431,0.10367614030838013,3.1659368687542155e-05,2.726165985222906e-05,0.06839250028133392,2.3026609420776367,2.30220365524292
eurosat,2597,2597,middle,2,2.3024685382843018,0.004748910665512085,2,1,2,1,0,0.4431489408016205,0.4614046514034271,0.4614052176475525,1.5595036745071411,0.46945738437484746,27,26,1,0,1,2,1,0,0.10249820351600647,0.10303977876901627,3.1639356166124344e-05,2.7334957849234343e-05,0.06841859221458435,2.302661180496216,2.302417278289795
eurosat,2598,2598,middle,2,2.3024606704711914,0.0009508430957794189,2,1,2,1,0,0.35363906621932983,0.41493290662765503,0.4149340093135834,1.5894527435302734,0.47847295249302124,27,26,1,0,1,2,1,0,0.10232178121805191,0.1028197705745697,3.164050212944858e-05,2.7269179554423317e-05,0.06844432651996613,2.302661418914795,2.302410364151001
eurosat,2599,2599,middle,2,2.302398681640625,0.001357346773147583,1,0,1,0,0,0.37622305750846863,0.37622568011283875,0.37231722474098206,1.5028170347213745,0.4523930054459325,27,26,1,1,1,1,0,0,0.1026901975274086,0.10332091897726059,3.1649313314119354e-05,2.748807855823543e-05,0.0684686154127121,2.302661418914795,2.3023061752319336
eurosat,2600,2600,middle,2,2.3023483753204346,0.010673284530639648,1,0,1,0,0,0.5979673862457275,0.7052935361862183,0.7052884101867676,1.2710250616073608,0.3826166687844753,27,26,1,0,1,1,0,0,0.10341919213533401,0.10423865169286728,3.16564692184329e-05,2.7133195544593036e-05,0.06849391758441925,2.302661418914795,2.3022327423095703
eurosat,2601,2601,middle,2,2.302452564239502,0.002199798822402954,2,1,2,1,0,0.36453449726104736,0.4753779172897339,0.4753802418708801,1.7161684036254883,0.5166181671020423,27,26,1,0,0,2,1,0,0.10219275206327438,0.10264243185520172,3.164164809277281e-05,2.7505924663273618e-05,0.06851784884929657,2.302661180496216,2.3023877143859863
eurosat,2602,2602,middle,2,2.3023734092712402,0.008214861154556274,2,1,2,1,0,0.4452380836009979,0.5449130535125732,0.5449135899543762,1.5702271461486816,0.47268547099660324,27,26,1,0,1,2,1,0,0.10280322283506393,0.10343994200229645,3.165290763718076e-05,2.7424259315012023e-05,0.06854148209095001,2.302661180496216,2.3022818565368652
eurosat,2603,2603,middle,2,2.3025095462799072,0.008474349975585938,1,0,1,0,0,0.4328276813030243,0.5917330980300903,0.5917308330535889,1.6991685628890991,0.5115007051188787,27,26,1,0,0,1,0,0,0.10219984501600266,0.10269470512866974,3.163353176205419e-05,2.7315214538248256e-05,0.06856710463762283,2.302661418914795,2.3024790287017822
eurosat,2604,2604,middle,2,2.3024184703826904,0.003382563591003418,2,1,2,1,0,0.49074801802635193,0.5024556517601013,0.5024580955505371,1.2897320985794067,0.3882480480430562,27,26,1,0,1,2,1,0,0.10304964333772659,0.10374144464731216,3.1646508432459086e-05,2.71708813670557e-05,0.06859277933835983,2.302661418914795,2.3023438453674316
eurosat,2605,2605,middle,2,2.3023879528045654,0.009028792381286621,2,1,2,1,0,0.5073715448379517,0.5765683054924011,0.576571524143219,1.4027105569839478,0.4222579528866985,27,26,1,0,1,2,1,0,0.10307951271533966,0.10377143323421478,3.1650852179154754e-05,2.7422294806456193e-05,0.06861709803342819,2.302661418914795,2.302297592163086
eurosat,2606,2606,middle,2,2.3024792671203613,0.008030086755752563,2,1,2,1,0,0.5403099656105042,0.5994158983230591,0.5994170308113098,1.378812313079834,0.4150638646278663,27,26,1,0,1,2,1,0,0.10282573103904724,0.1034536212682724,3.16378464049194e-05,2.7353351470082998e-05,0.0686427429318428,2.302661657333374,2.3024349212646484
eurosat,2607,2607,middle,2,2.3025062084198,0.0034019947052001953,2,1,2,1,0,0.4164649248123169,0.5449451804161072,0.5449483394622803,1.6150798797607422,0.4861874892013595,27,26,1,0,1,2,1,0,0.10223608464002609,0.1027255728840828,3.163401561323553e-05,2.7066449547419325e-05,0.0686676874756813,2.302661657333374,2.3024723529815674
eurosat,2608,2608,middle,2,2.3024511337280273,0.004965335130691528,2,1,2,1,0,0.4473092555999756,0.5056177973747253,0.5056168437004089,1.5279066562652588,0.4599457341104989,27,26,1,0,1,2,1,0,0.10261161625385284,0.10319133847951889,3.1641829991713166e-05,2.7341278837411664e-05,0.0686931312084198,2.302661418914795,2.302391290664673
eurosat,2609,2609,middle,2,2.3023722171783447,0.00017014145851135254,3,0,2,1,1,0.29305338859558105,0.3434087932109833,0.3434077799320221,1.639731526374817,0.49360837427470444,27,26,1,0,1,2,1,1,0.1023724153637886,0.10287178307771683,3.165308589814231e-05,2.7208481697016396e-05,0.06871651113033295,2.302661418914795,2.3022828102111816
eurosat,2610,2610,middle,2,2.302358865737915,0.0040898919105529785,2,1,2,1,0,0.46965181827545166,0.592539370059967,0.5925412774085999,1.416438102722168,0.426390355920752,27,26,1,0,1,2,1,0,0.10303350538015366,0.10370203852653503,3.165498856105842e-05,2.709982254600618e-05,0.06874153763055801,2.302661657333374,2.3022515773773193
eurosat,2611,2611,middle,2,2.3024702072143555,0.002840787172317505,2,1,2,1,0,0.42196914553642273,0.4672192633152008,0.4672209918498993,1.537540078163147,0.46284568306264945,27,26,1,0,1,2,1,0,0.10246096551418304,0.10298123210668564,3.1639116059523076e-05,2.736463284236379e-05,0.06876665353775024,2.302661418914795,2.3024208545684814
eurosat,2612,2612,middle,2,2.3024728298187256,0.00248149037361145,1,0,1,0,0,0.27525705099105835,0.40648722648620605,0.4064830541610718,1.8253810405731201,0.5494944467288398,27,26,1,0,0,1,0,0,0.10180055350065231,0.10219210386276245,3.163875226164237e-05,2.7187643354409374e-05,0.06879278272390366,2.302661418914795,2.3024237155914307
eurosat,2613,2613,middle,2,2.302403688430786,0.0007749497890472412,1,0,1,0,0,0.3893528878688812,0.4763711392879486,0.4763687551021576,1.5021876096725464,0.45220352962621296,27,26,1,0,1,1,0,0,0.10263508558273315,0.10322334617376328,3.164858935633674e-05,2.7122883693664335e-05,0.06881850957870483,2.302661418914795,2.3023228645324707
eurosat,2614,2614,middle,2,2.302513360977173,0.003567934036254883,1,0,1,0,0,0.34274449944496155,0.49186331033706665,0.49186211824417114,1.7633419036865234,0.5308188056208705,27,26,1,0,0,1,0,0,0.10191601514816284,0.1023215502500534,3.163298970321193e-05,2.7584432245930657e-05,0.0688442811369896,2.302661418914795,2.302487850189209
eurosat,2615,2615,middle,2,2.3024356365203857,0.014859050512313843,1,0,1,0,0,0.5933110117912292,0.7487190961837769,0.7487181425094604,1.3339403867721558,0.40155606884603146,27,26,1,0,1,1,0,0,0.1031012013554573,0.10382872819900513,3.164406371070072e-05,2.7290672733215615e-05,0.06887032836675644,2.302661657333374,2.302370071411133
eurosat,2616,2616,middle,2,2.3023786544799805,0.005472123622894287,1,0,1,0,0,0.48689472675323486,0.608564555644989,0.6085646152496338,1.453550934791565,0.43756243159768066,27,26,1,0,1,1,0,0,0.10294689238071442,0.10362625867128372,3.1652150937588885e-05,2.7099807994090952e-05,0.06889617443084717,2.302661657333374,2.3022780418395996
eurosat,2617,2617,middle,2,2.3025035858154297,0.001470327377319336,2,1,1,0,1,0.39869821071624756,0.43710172176361084,0.43709859251976013,1.5686410665512085,0.47220801346225316,27,26,1,0,1,2,1,0,0.10223882645368576,0.1027197539806366,3.1634375773137435e-05,2.7337175197317265e-05,0.06892207264900208,2.302661657333374,2.302464723587036
eurosat,2618,2618,middle,2,2.302351474761963,0.0011323094367980957,2,1,2,1,0,0.33139047026634216,0.37585702538490295,0.37585532665252686,1.5743502378463745,0.4739266452724819,27,26,1,0,1,2,1,0,0.10263369232416153,0.10321203619241714,3.165604721289128e-05,2.7060767024522647e-05,0.06894729286432266,2.302661418914795,2.30224609375
eurosat,2619,2619,middle,2,2.3024168014526367,0.00012224912643432617,1,0,1,0,0,0.37810397148132324,0.4765872657299042,0.476585328578949,1.4877982139587402,0.44787188989687854,27,26,1,0,1,1,0,0,0.10260170698165894,0.10318756103515625,3.16467194352299e-05,2.7347126888344064e-05,0.06897363811731339,2.302661657333374,2.302340269088745
eurosat,2620,2620,middle,2,2.302412271499634,0.006996065378189087,8,0,8,0,0,0.46578893065452576,0.46578744053840637,0.4323704242706299,1.5264002084732056,0.45949224813818906,27,26,1,1,1,8,0,0,0.10279326140880585,0.10336413234472275,3.164738154737279e-05,2.7299049179418944e-05,0.068999283015728,2.302661657333374,2.302335262298584
eurosat,2621,2621,middle,2,2.302400827407837,0.0011577904224395752,2,1,2,1,0,0.3772693872451782,0.44324758648872375,0.4432487189769745,1.4642232656478882,0.4407751233090842,27,26,1,0,1,2,1,0,0.10271008312702179,0.10329435020685196,3.1649011361878365e-05,2.7499807401909493e-05,0.06902419030666351,2.302661895751953,2.302316904067993
eurosat,2622,2622,middle,2,2.302407741546631,0.003355741500854492,2,1,2,1,0,0.41301456093788147,0.47595974802970886,0.47595834732055664,1.5747196674346924,0.4740378546598514,27,26,1,0,1,2,1,0,0.10260456055402756,0.10317780077457428,3.164801819366403e-05,2.7116435376228765e-05,0.06905005872249603,2.302661657333374,2.3023271560668945
eurosat,2623,2623,middle,2,2.3024215698242188,0.007954269647598267,2,1,2,1,0,0.6004159450531006,0.6855517029762268,0.6855524182319641,1.1586313247680664,0.3487827826710838,27,26,1,0,1,2,1,0,0.10336709022521973,0.10413311421871185,3.16460536851082e-05,2.7172447516932152e-05,0.06907548010349274,2.302661895751953,2.3023440837860107
eurosat,2624,2624,middle,2,2.3024370670318604,0.00018656253814697266,1,0,2,1,1,0.37680113315582275,0.48710644245147705,0.4871050715446472,1.5220264196395874,0.45817560650456984,27,26,1,0,1,1,0,0,0.10247445106506348,0.10305846482515335,3.164385270792991e-05,2.7072168450104073e-05,0.06910048425197601,2.302661895751953,2.30237078666687
eurosat,2625,2625,middle,2,2.302457571029663,0.0015949904918670654,1,0,1,0,0,0.34296169877052307,0.5044455528259277,0.5044457316398621,1.7304975986480713,0.5209316846175588,27,26,1,0,0,1,0,0,0.10211701691150665,0.10257897526025772,3.16409241349902e-05,2.7146044885739684e-05,0.06912679970264435,2.3026621341705322,2.302398920059204
eurosat,2626,2626,middle,2,2.3024210929870605,0.002920866012573242,2,1,2,1,0,0.40754809975624084,0.4399433434009552,0.43994447588920593,1.527250051498413,0.4597480763803824,27,26,1,0,1,2,1,0,0.10262957215309143,0.10322055965662003,3.164611553074792e-05,2.7420825063018128e-05,0.0691516250371933,2.302661895751953,2.3023414611816406
eurosat,2627,2627,middle,2,2.3024580478668213,0.0019105076789855957,2,1,1,0,1,0.40990498661994934,0.4625379741191864,0.4625372588634491,1.5462794303894043,0.4654764902254257,27,26,1,0,1,2,1,0,0.10244432091712952,0.10295926034450531,3.164086592732929e-05,2.7336564016877674e-05,0.06917693465948105,2.3026621341705322,2.3023970127105713
eurosat,2628,2628,middle,2,2.302445650100708,0.001356363296508789,1,0,1,0,0,0.4197632670402527,0.49532100558280945,0.4953192472457886,1.4285258054733276,0.43002911702752106,27,26,1,0,1,1,0,0,0.10266237705945969,0.10326439887285233,3.16426157951355e-05,2.717415918596089e-05,0.06920311599969864,2.3026623725891113,2.3023808002471924
eurosat,2629,2629,middle,2,2.302496910095215,0.00849294662475586,2,1,2,1,0,0.45450639724731445,0.46143677830696106,0.4614357650279999,1.6851856708526611,0.5072914351897798,27,26,1,0,0,2,1,0,0.10228439420461655,0.1027761846780777,3.1635314371669665e-05,2.7214238798478618e-05,0.06922920793294907,2.3026623725891113,2.3024587631225586
eurosat,2630,2630,middle,2,2.3024587631225586,0.0037530064582824707,1,0,1,0,0,0.43873605132102966,0.4935004711151123,0.49350082874298096,1.460294246673584,0.4395923707442857,27,26,1,0,1,1,0,0,0.10266242176294327,0.10326504707336426,3.1640742236049846e-05,2.7636884624371305e-05,0.06925415992736816,2.3026621341705322,2.302403450012207
eurosat,2631,2631,middle,2,2.3022024631500244,0.006316393613815308,2,1,2,1,0,0.5269507765769958,0.6081739068031311,0.6081794500350952,1.2885997295379639,0.3879071709954206,27,26,1,0,1,2,1,0,0.10369326919317245,0.10455141961574554,3.167727481923066e-05,2.7183627025806345e-05,0.06927761435508728,2.3026621341705322,2.3020212650299072
eurosat,2632,2632,middle,2,2.30229115486145,0.003274291753768921,2,1,2,1,0,0.4308850169181824,0.5095834732055664,0.5095844864845276,1.4486900568008423,0.43609916151721023,27,26,1,0,1,2,1,0,0.10313946008682251,0.10383753478527069,3.1664621928939596e-05,2.7060366846853867e-05,0.06930263340473175,2.3026621341705322,2.3021535873413086
eurosat,2633,2633,middle,2,2.3025052547454834,0.0007120966911315918,1,0,1,0,0,0.3092041611671448,0.5449517965316772,0.5449508428573608,1.8177692890167236,0.5472030811908225,27,26,1,0,0,1,0,0,0.10177865624427795,0.10214536637067795,3.163413566653617e-05,2.7445657906355336e-05,0.06932871788740158,2.3026621341705322,2.302468776702881
eurosat,2634,2634,middle,2,2.302337884902954,0.012102484703063965,2,1,2,1,0,0.4632520377635956,0.5909785032272339,0.5909786224365234,1.6575727462768555,0.4989791166244552,27,26,1,0,1,2,1,0,0.10279227793216705,0.10342203825712204,3.1657978979637846e-05,2.7139807571074925e-05,0.06935199350118637,2.3026621341705322,2.3022258281707764
eurosat,2635,2635,middle,2,2.3024611473083496,0.004231750965118408,1,0,1,0,0,0.27998483180999756,0.33032530546188354,0.3303259611129761,1.884193778038025,0.567198844832887,27,26,1,0,0,1,0,0,0.10180146247148514,0.1022210344672203,3.16404111799784e-05,2.705102633626666e-05,0.06937677413225174,2.3026621341705322,2.3024044036865234
eurosat,2636,2636,middle,2,2.302471160888672,0.0031148791313171387,8,0,8,0,0,0.35621604323387146,0.3778650760650635,0.3778664469718933,1.7351579666137695,0.5223345951660655,27,26,1,0,0,8,0,0,0.10212798416614532,0.10255061089992523,3.1638992368243635e-05,2.714673973969184e-05,0.06940221786499023,2.3026621341705322,2.3024230003356934
eurosat,2637,2637,middle,2,2.3024017810821533,0.008024841547012329,2,1,2,1,0,0.4476793706417084,0.6008890271186829,0.6008889675140381,1.6678078174591064,0.5020601800580687,27,26,1,0,0,2,1,0,0.10258061438798904,0.10313653945922852,3.1648862204747275e-05,2.71300996246282e-05,0.06942631304264069,2.3026623725891113,2.3023123741149902
eurosat,2638,2638,middle,2,2.302412748336792,0.015268564224243164,2,1,2,1,0,0.5381277203559875,0.7313556671142578,0.7313555479049683,1.5132079124450684,0.455520971322041,27,26,1,0,1,2,1,0,0.10286754369735718,0.10351098328828812,3.1647323339711875e-05,2.7124449843540788e-05,0.069450743496418,2.3026623725891113,2.3023366928100586
eurosat,2639,2639,middle,2,2.3023622035980225,0.013477027416229248,2,1,2,1,0,0.6736156344413757,0.7912089228630066,0.7912096381187439,1.0651568174362183,0.3206441521342848,27,26,1,0,1,2,1,0,0.10384441912174225,0.10473677515983582,3.1654504709877074e-05,2.7368607334210537e-05,0.06947562098503113,2.3026623725891113,2.302259922027588
eurosat,2640,2640,middle,2,2.302436351776123,0.003206878900527954,1,0,1,0,0,0.3332076668739319,0.4501110017299652,0.4501071274280548,1.747982382774353,0.5261951291072791,27,26,1,0,0,1,0,0,0.10216820240020752,0.1026434600353241,3.1643943657400087e-05,2.741598291322589e-05,0.06950179487466812,2.3026623725891113,2.302368640899658
eurosat,2641,2641,middle,2,2.3025007247924805,0.0038636326789855957,1,0,1,0,0,0.348195344209671,0.5029909610748291,0.5029875040054321,1.8114845752716064,0.5453111938393805,27,26,1,0,0,1,0,0,0.10192077606916428,0.10234322398900986,3.16347686748486e-05,2.7165344363311306e-05,0.06952790915966034,2.3026626110076904,2.3024632930755615
eurosat,2642,2642,middle,2,2.302457332611084,0.006817221641540527,9,0,9,0,0,0.4401320517063141,0.491577684879303,0.4915776252746582,1.6108967065811157,0.4849282285972349,27,26,1,0,1,9,0,0,0.10249116271734238,0.10309291630983353,3.164095323882066e-05,2.724416299315635e-05,0.06955405324697495,2.3026626110076904,2.3024001121520996
eurosat,2643,2643,middle,2,2.3023271560668945,0.0033860206604003906,2,1,2,1,0,0.2580939829349518,0.28238990902900696,0.28238970041275024,1.919536828994751,0.5778381633091422,27,26,1,0,0,2,1,0,0.10202709585428238,0.10245861113071442,3.1659517844673246e-05,2.7170401153853163e-05,0.06957836449146271,2.3026623725891113,2.302211046218872
eurosat,2644,2644,middle,2,2.3021464347839355,0.0059281885623931885,2,1,2,1,0,0.3629744350910187,0.4917154312133789,0.49171704053878784,1.5565181970596313,0.46855866611176866,27,26,1,0,1,2,1,0,0.10325595736503601,0.10398584604263306,3.168525290675461e-05,2.7116086130263284e-05,0.06960126757621765,2.3026623725891113,2.301943063735962
eurosat,2645,2645,middle,2,2.3024864196777344,1.3053417205810547e-05,1,0,3,0,1,0.3086891174316406,0.37484288215637207,0.37484192848205566,1.6476199626922607,0.4959830302251401,27,26,1,0,1,1,0,0,0.10202298313379288,0.10249055922031403,3.16368204948958e-05,2.71487715508556e-05,0.06962607800960541,2.3026623725891113,2.3024463653564453
eurosat,2646,2646,middle,2,2.302421808242798,0.0029516518115997314,1,0,1,0,0,0.4112817943096161,0.5238655209541321,0.5238672494888306,1.5260865688323975,0.45939783319847655,27,26,1,0,1,1,0,0,0.10262949019670486,0.10322030633687973,3.164602458127774e-05,2.7440948542789556e-05,0.06965203583240509,2.3026626110076904,2.3023459911346436
eurosat,2647,2647,middle,2,2.302473783493042,0.001932770013809204,2,1,2,1,0,0.2600281536579132,0.32276517152786255,0.3227662742137909,1.8863775730133057,0.5678562326248268,27,26,1,0,0,2,1,0,0.10166891664266586,0.10199984908103943,3.163863220834173e-05,2.7260761271463707e-05,0.06967776268720627,2.3026626110076904,2.3024227619171143
eurosat,2648,2648,middle,2,2.3023862838745117,0.007439076900482178,1,0,1,0,0,0.4355893135070801,0.43559154868125916,0.40256595611572266,1.538194179534912,0.46304258719575575,27,26,1,1,1,1,0,0,0.10281628370285034,0.10347534716129303,3.165106681990437e-05,2.725468948483467e-05,0.06970204412937164,2.3026623725891113,2.302299976348877
eurosat,2649,2649,middle,2,2.30244517326355,0.0011886060237884521,1,0,1,0,0,0.35852351784706116,0.4933808445930481,0.4933779239654541,1.6258312463760376,0.48942397304694374,27,26,1,0,1,1,0,0,0.10231438279151917,0.10282636433839798,3.1642706744605675e-05,2.7374224373488687e-05,0.06972791254520416,2.3026626110076904,2.3023791313171387
eurosat,2650,2650,middle,2,2.3025057315826416,0.007586151361465454,2,1,2,1,0,0.4852031171321869,0.4870707392692566,0.4870711863040924,1.547676920890808,0.46589717678500375,27,26,1,0,1,2,1,0,0.10244866460561752,0.10299447178840637,3.1634077458875254e-05,2.7366604626877233e-05,0.06975339353084564,2.3026626110076904,2.3024723529815674
eurosat,2651,2651,middle,2,2.302417755126953,0.0006586909294128418,2,1,2,1,0,0.3012620806694031,0.400961309671402,0.40096327662467957,1.824817180633545,0.5493247079736745,27,26,1,0,0,2,1,0,0.10201559960842133,0.10244152694940567,3.1646599381929263e-05,2.7321197194396518e-05,0.06977804750204086,2.3026628494262695,2.3023414611816406
eurosat,2652,2652,middle,2,2.302445888519287,0.007474958896636963,1,0,1,0,0,0.5491079688072205,0.6916669607162476,0.6916685104370117,1.3438646793365479,0.4045435785936585,27,26,1,0,1,1,0,0,0.10296905785799026,0.10365153104066849,3.1642583053326234e-05,2.7451465939520858e-05,0.06980390101671219,2.3026626110076904,2.3023781776428223
eurosat,2653,2653,middle,2,2.3024842739105225,0.0044899582862854,1,0,1,0,0,0.3358929455280304,0.5259681344032288,0.5259623527526855,1.7896721363067627,0.5387449954323728,27,26,1,0,0,1,0,0,0.10197796672582626,0.10240568220615387,3.163712244713679e-05,2.7298132408759557e-05,0.06983043998479843,2.3026626110076904,2.3024392127990723
eurosat,2654,2654,middle,2,2.3025269508361816,0.000903785228729248,2,1,1,0,1,0.21170353889465332,0.35781002044677734,0.3578082025051117,1.9975173473358154,0.6013126384072278,27,26,1,0,0,2,1,0,0.10119175910949707,0.10139413923025131,3.163105793646537e-05,2.7601035981206223e-05,0.0698559433221817,2.3026626110076904,2.302504301071167
eurosat,2655,2655,middle,2,2.302459478378296,0.0036319494247436523,1,0,1,0,0,0.4363393485546112,0.5681830644607544,0.5681814551353455,1.5249170064926147,0.45904575985240303,27,26,1,0,1,1,0,0,0.10254774242639542,0.10311780869960785,3.1640654924558476e-05,2.718991891015321e-05,0.06988193094730377,2.3026626110076904,2.302400827407837
eurosat,2656,2656,middle,2,2.302394390106201,0.005814492702484131,2,1,2,1,0,0.3964051306247711,0.5194436311721802,0.5194423198699951,1.7399858236312866,0.523787924943115,27,26,1,0,0,2,1,0,0.10242181271314621,0.10294299572706223,3.164991721860133e-05,2.7158186640008353e-05,0.06990588456392288,2.3026628494262695,2.3023037910461426
eurosat,2657,2657,middle,2,2.302354097366333,0.0019421279430389404,1,0,1,0,0,0.4534776508808136,0.49854299426078796,0.4985419809818268,1.2968976497650146,0.3904050938853898,27,26,1,0,1,1,0,0,0.1032063364982605,0.10395346581935883,3.1655654311180115e-05,2.735969246714376e-05,0.0699310153722763,2.3026628494262695,2.302243709564209
eurosat,2658,2658,middle,2,2.3024742603302,0.00561937689781189,2,1,2,1,0,0.35540345311164856,0.3637957274913788,0.363797664642334,1.825133204460144,0.5494198406248253,27,26,1,0,0,2,1,0,0.1020134910941124,0.10244130343198776,3.1638541258871555e-05,2.700057848414872e-05,0.06995689123868942,2.3026626110076904,2.30242919921875
eurosat,2659,2659,middle,2,2.302435874938965,0.003792673349380493,2,1,2,1,0,0.4108147919178009,0.5412708520889282,0.5412710309028625,1.6076494455337524,0.4839507056182273,27,26,1,0,1,2,1,0,0.10247968882322311,0.10301750898361206,3.1644001865061e-05,2.707774365262594e-05,0.06998179107904434,2.3026628494262695,2.302370548248291
eurosat,2660,2660,middle,2,2.3025121688842773,0.018258213996887207,2,1,2,1,0,0.6296510100364685,0.7757563591003418,0.7757562398910522,1.3739687204360962,0.4136057979553239,27,26,1,0,1,2,1,0,0.10276593267917633,0.10338391363620758,3.1633138860343024e-05,2.7442967621027492e-05,0.07000646740198135,2.3026628494262695,2.3024790287017822
eurosat,2661,2661,middle,2,2.3023979663848877,0.005055069923400879,2,1,2,1,0,0.46503084897994995,0.5890585780143738,0.589061439037323,1.4915515184402466,0.449001747128672,27,26,1,0,1,2,1,0,0.10282681882381439,0.10345317423343658,3.164940426358953e-05,2.7347839932190254e-05,0.07003071904182434,2.3026630878448486,2.3023054599761963
eurosat,2662,2662,middle,2,2.3024754524230957,0.009959489107131958,2,1,2,1,0,0.5577897429466248,0.7141916751861572,0.7141907215118408,1.4110727310180664,0.42477521809993063,27,26,1,0,1,2,1,0,0.10281085968017578,0.10343270748853683,3.163838846376166e-05,2.724624573602341e-05,0.07005564868450165,2.3026630878448486,2.302426338195801
eurosat,2663,2663,middle,2,2.3024020195007324,0.00815531611442566,2,1,2,1,0,0.43355274200439453,0.5502569675445557,0.5502573251724243,1.6471424102783203,0.4958392726240423,27,26,1,0,1,2,1,0,0.10259680449962616,0.10315780341625214,3.164883310091682e-05,2.719884469115641e-05,0.07007908076047897,2.3026633262634277,2.3023178577423096
eurosat,2664,2664,middle,2,2.302424669265747,0.008488714694976807,2,1,2,1,0,0.4419971704483032,0.610176682472229,0.6101763248443604,1.6111867427825928,0.4850155381937079,27,26,1,0,1,2,1,0,0.10260124504566193,0.10317222028970718,3.164560257573612e-05,2.7141024474985898e-05,0.07010277360677719,2.3026633262634277,2.3023555278778076
eurosat,2665,2665,middle,2,2.302434206008911,0.004296332597732544,2,1,2,1,0,0.40299132466316223,0.40762874484062195,0.40762853622436523,1.6248515844345093,0.48912906541693335,27,26,1,0,1,2,1,0,0.10246554017066956,0.10300140082836151,3.1644245609641075e-05,2.7223019060329534e-05,0.07012837380170822,2.3026633262634277,2.302366256713867
eurosat,2666,2666,middle,2,2.302450656890869,0.0022622346878051758,1,0,1,0,0,0.4385635554790497,0.5785161256790161,0.578515887260437,1.4520694017410278,0.4371164457099014,27,26,1,0,1,1,0,0,0.10262936353683472,0.1032409518957138,3.1641920941183344e-05,2.7079073333879933e-05,0.07015451043844223,2.3026633262634277,2.302384614944458
eurosat,2667,2667,middle,2,2.302351474761963,0.003189384937286377,8,0,8,0,0,0.3939817547798157,0.4696241021156311,0.46962299942970276,1.5344568490982056,0.4619175386305991,27,26,1,0,1,8,0,0,0.10282468050718307,0.1034357026219368,3.165604721289128e-05,2.7102574676973745e-05,0.07017870247364044,2.3026633262634277,2.302246570587158
eurosat,2668,2668,middle,2,2.3022470474243164,0.0009654462337493896,8,0,8,0,0,0.36984261870384216,0.4613041281700134,0.4613068103790283,1.4705848693847656,0.4426901568544124,27,26,1,0,1,8,0,0,0.10311807692050934,0.10380415618419647,3.16709338221699e-05,2.7103160391561687e-05,0.07020249217748642,2.3026630878448486,2.3020918369293213
eurosat,2669,2669,middle,2,2.3025174140930176,0.003310173749923706,9,0,1,0,1,0.26783719658851624,0.355831503868103,0.35583147406578064,1.9316245317459106,0.5814769244159113,27,26,1,0,0,9,0,0,0.10151807218790054,0.10183510184288025,3.163241490256041e-05,2.7482388759381138e-05,0.07022826373577118,2.3026633262634277,2.302490711212158
eurosat,2670,2670,middle,2,2.302441120147705,0.003064066171646118,2,1,2,1,0,0.39297789335250854,0.554729163646698,0.5547311902046204,1.5982475280761719,0.4811204464467387,27,26,1,0,1,2,1,0,0.10246063768863678,0.10298771411180496,3.164327790727839e-05,2.7217160095460713e-05,0.07025381177663803,2.3026633262634277,2.302377223968506
eurosat,2671,2671,middle,2,2.302487373352051,0.001368194818496704,1,0,1,0,0,0.27352750301361084,0.3878672420978546,0.38786837458610535,1.8160181045532227,0.546675922139368,27,26,1,0,0,1,0,0,0.10173822194337845,0.10210446268320084,3.163670044159517e-05,2.7149575544171967e-05,0.0702800303697586,2.3026633262634277,2.302443742752075
eurosat,2672,2672,middle,2,2.302366018295288,0.0002753734588623047,1,0,1,0,0,0.36539536714553833,0.4216129183769226,0.4216107726097107,1.5219635963439941,0.4581566948081698,27,26,1,0,1,1,0,0,0.10266806930303574,0.1032722070813179,3.165396265103482e-05,2.7254649467067793e-05,0.07030533254146576,2.3026633262634277,2.3022594451904297
eurosat,2673,2673,middle,2,2.3023500442504883,0.0011184215545654297,2,1,8,0,1,0.3100818991661072,0.34159329533576965,0.3415917456150055,1.5918275117874146,0.4791878289711714,27,26,1,0,1,2,1,0,0.10255391895771027,0.10311620682477951,3.165625821566209e-05,2.7063744710176252e-05,0.07033000886440277,2.3026633262634277,2.302243947982788
eurosat,2674,2674,middle,2,2.302433967590332,0.006105959415435791,2,1,2,1,0,0.500557541847229,0.6526306867599487,0.652632474899292,1.415625810623169,0.42614583163371245,27,26,1,0,1,2,1,0,0.10288552194833755,0.10353777557611465,3.164430381730199e-05,2.7157115255249664e-05,0.0703546553850174,2.3026630878448486,2.302367687225342
