dataset,sample_index,stream_step,category,clip_pc1,clip_pc2,tda_pc1,tda_pc2,freetta_pc1,freetta_pc2
imagenet,1054,1054,same_prediction_all,-102.609505,2.461537,437.97443,2.1994977,-326.09363,-1.4623798
imagenet,1055,1055,same_prediction_all,-102.50202,2.525638,448.673,8.632021,-326.08737,-1.3876916
imagenet,1056,1056,same_prediction_all,-103.059166,2.4244683,392.9264,-1.4630386,-326.09055,-1.4973212
imagenet,1057,1057,same_prediction_all,-102.5374,2.5137982,445.1363,7.422375,-326.09464,-1.4012557
imagenet,1058,1058,same_prediction_all,-102.406876,2.4638245,458.15082,2.4589186,-326.0943,-1.46393
imagenet,1059,1059,same_prediction_all,-102.88003,2.6078026,410.86005,16.814884,-326.10385,-1.2815188
imagenet,1060,1060,same_prediction_all,-102.080765,2.776138,490.5666,33.74963,-326.10883,-1.0963815
imagenet,1061,1061,same_prediction_all,-102.90908,2.7251773,407.8844,28.59502,-326.09784,-1.1399089
imagenet,1062,1062,same_prediction_all,-102.27928,3.0744066,470.76556,63.59949,-326.1167,-0.7344204
imagenet,1063,1063,same_prediction_all,-103.278946,2.8311958,370.74734,39.268818,-326.10046,-1.0050254
imagenet,1064,1064,both_wrong,-102.54225,2.9634073,444.26337,52.444412,-326.117,-0.8621177
imagenet,1065,1065,same_prediction_all,-102.2782,2.5709732,470.96582,13.149359,-326.09055,-1.3380023
imagenet,1066,1066,same_prediction_all,-102.82797,2.5468931,415.9572,10.747272,-326.09686,-1.3555211
imagenet,1067,1067,same_prediction_all,-103.551605,2.5086362,343.29672,7.0334263,-326.08847,-1.386111
imagenet,1068,1068,same_prediction_all,-103.56053,2.978137,342.35904,53.91949,-326.12073,-0.82319605
imagenet,1069,1069,same_prediction_all,-102.16714,2.8317158,481.82303,39.251743,-326.11203,-1.0279144
imagenet,1070,1070,both_wrong,-102.09156,2.3344822,489.47733,-10.533699,-326.11255,-1.6260791
imagenet,1071,1071,same_prediction_all,-102.09338,2.0442514,489.4974,-39.698517,-326.0894,-1.9737779
imagenet,1072,1072,same_prediction_all,-102.96461,2.0651467,402.1964,-37.491005,-326.08987,-1.9304348
imagenet,1073,1073,same_prediction_all,-102.62966,1.9825671,435.75824,-45.798077,-326.0927,-2.0366764
imagenet,1074,1074,same_prediction_all,-101.55409,2.2684584,543.2146,-17.133858,-326.09186,-1.7160826
imagenet,1075,1075,same_prediction_all,-102.454865,2.1310737,453.36267,-30.995165,-326.0938,-1.8621495
imagenet,1076,1076,same_prediction_all,-102.77009,2.0999,421.7751,-34.079544,-326.09366,-1.8929143
imagenet,1077,1077,same_prediction_all,-102.569176,2.1886787,441.7035,-25.110888,-326.10025,-1.7907826
imagenet,1078,1078,same_prediction_all,-102.86601,2.0916946,412.0376,-34.847454,-326.0968,-1.9008659
imagenet,1079,1079,same_prediction_all,-102.673904,2.1559029,431.36612,-28.466034,-326.09186,-1.82769
imagenet,1080,1080,same_prediction_all,-102.127594,2.331924,485.99286,-10.868842,-326.11133,-1.6283413
imagenet,1081,1081,same_prediction_all,-102.26558,2.0790236,472.11813,-36.110985,-326.0966,-1.9285994
imagenet,1082,1082,same_prediction_all,-102.45312,2.1225317,453.5062,-31.854828,-326.101,-1.872551
imagenet,1083,1083,same_prediction_all,-102.46455,2.1837342,452.2105,-25.646194,-326.10306,-1.7989101
imagenet,1084,1084,same_prediction_all,-102.46813,2.074084,451.87048,-36.615616,-326.09903,-1.9303354
imagenet,1085,1085,same_prediction_all,-102.49015,2.2814686,449.70288,-15.900362,-326.1024,-1.6809922
imagenet,1086,1086,both_wrong,-102.75373,2.0577521,423.43896,-38.290176,-326.0964,-1.9439015
imagenet,1087,1087,same_prediction_all,-102.66354,2.1059818,432.49872,-33.507626,-326.09964,-1.8880224
imagenet,1088,1088,same_prediction_all,-102.73271,2.2342434,425.41687,-20.616692,-326.09677,-1.7326045
imagenet,1089,1089,same_prediction_all,-103.62299,2.03176,336.23764,-40.75884,-326.09705,-1.9568673
imagenet,1090,1090,same_prediction_all,-102.39337,1.9845467,459.27548,-45.541615,-326.10065,-2.0393283
imagenet,1091,1091,same_prediction_all,-102.614296,2.2002513,437.39047,-24.059769,-326.10196,-1.7758682
imagenet,1092,1092,both_wrong,-102.33167,1.9208401,465.579,-51.970444,-326.09372,-2.1169395
imagenet,1093,1093,both_wrong,-102.765274,2.1038015,422.2435,-33.693813,-326.0964,-1.8884492
imagenet,1094,1094,same_prediction_all,-101.96764,2.143977,501.88107,-29.624535,-326.0964,-1.8569545
imagenet,1095,1095,same_prediction_all,-102.34541,2.0463324,464.1,-39.393234,-326.09375,-1.9660374
imagenet,1096,1096,same_prediction_all,-102.767586,2.4204655,421.67197,-1.8134702,-326.1037,-1.5085318
imagenet,1097,1097,same_prediction_all,-101.697815,1.9554102,528.83453,-48.46812,-326.1017,-2.0889401
imagenet,1098,1098,both_wrong,-101.7569,2.1047266,522.96027,-33.544365,-326.0989,-1.9084543
imagenet,1099,1099,same_prediction_all,-102.530754,2.0501971,445.60394,-39.034225,-326.09982,-1.9577051
imagenet,1100,1100,both_wrong,-102.53631,1.9709646,445.26755,-47.11615,-326.10623,-2.0527544
imagenet,1101,1101,both_wrong,-102.64502,1.9334973,434.32278,-50.78544,-326.0956,-2.0951943
imagenet,1102,1102,same_prediction_all,-102.760254,2.136637,422.77112,-30.46045,-326.097,-1.8491832
imagenet,1103,1103,both_wrong,-102.29465,2.1163619,469.33655,-32.46866,-326.10867,-1.8834256
imagenet,1104,1104,same_prediction_all,-102.778625,1.8892844,420.95193,-55.217735,-326.10785,-2.1456969
imagenet,1105,1105,both_wrong,-102.739044,2.1668818,424.864,-27.422022,-326.09958,-1.8132701
imagenet,1106,1106,both_wrong,-102.541695,2.0202448,444.37228,-41.932827,-326.10736,-1.9934893
imagenet,1107,1107,both_wrong,-102.04279,2.3232217,494.27502,-11.623974,-326.10825,-1.6404778
imagenet,1108,1108,same_prediction_all,-102.291466,2.1061385,469.72385,-33.56314,-326.10468,-1.8956305
imagenet,1109,1109,same_prediction_all,-103.250435,1.946702,373.72098,-49.45226,-326.10083,-2.066769
imagenet,1110,1110,same_prediction_all,-101.80491,2.1143682,517.99884,-32.48554,-326.1032,-1.895893
imagenet,1111,1111,same_prediction_all,-100.92765,2.3675942,605.72504,-7.1581287,-326.09415,-1.6102839
imagenet,1112,1112,same_prediction_all,-102.072975,2.3471518,491.25217,-9.246666,-326.10382,-1.6110799
imagenet,1113,1113,same_prediction_all,-102.685646,2.1605494,429.95398,-27.895554,-326.09805,-1.8219982
imagenet,1114,1114,same_prediction_all,-102.726326,2.3346212,425.80624,-10.428898,-326.10318,-1.6124113
imagenet,1115,1115,same_prediction_all,-102.749794,1.9109834,423.6413,-52.915802,-326.09274,-2.120025
imagenet,1116,1116,same_prediction_all,-102.35989,2.4768524,462.3398,3.8808753,-326.10754,-1.4495242
imagenet,1117,1117,both_wrong,-101.942314,2.3349025,504.5561,-10.603653,-326.11395,-1.628721
imagenet,1118,1118,same_prediction_all,-102.55265,2.2641785,443.20297,-17.48335,-326.0974,-1.7004371
imagenet,1119,1119,same_prediction_all,-102.00724,2.405695,497.71497,-3.304187,-326.1015,-1.5421139
imagenet,1120,1120,same_prediction_all,-102.09355,2.0736701,489.38486,-36.683865,-326.0907,-1.9385514
imagenet,1121,1121,both_wrong,-102.36995,2.2427373,461.7684,-19.813948,-326.09964,-1.7300464
imagenet,1122,1122,both_wrong,-102.71006,2.4357045,427.30966,-0.23360988,-326.09598,-1.4913495
imagenet,1123,1123,same_prediction_all,-103.38437,1.9295071,360.0025,-50.9153,-326.0896,-2.0844061
imagenet,1124,1124,same_prediction_all,-102.909,1.940736,407.731,-49.884697,-326.09167,-2.0810068
imagenet,1125,1125,both_wrong,-102.09627,2.3295488,488.9005,-10.936662,-326.10284,-1.6317115
imagenet,1126,1126,same_prediction_all,-102.46713,2.1342208,451.87863,-30.515863,-326.10638,-1.858278
imagenet,1127,1127,both_wrong,-101.77332,1.8912243,521.399,-54.93276,-326.08823,-2.1641543
imagenet,1128,1128,same_prediction_all,-102.15457,2.3360944,483.02753,-10.274045,-326.09882,-1.6225444
imagenet,1129,1129,same_prediction_all,-101.82256,2.4443042,516.3856,0.47727174,-326.1098,-1.4998858
imagenet,1130,1130,same_prediction_all,-102.52252,1.9695634,446.4892,-47.134697,-326.0926,-2.0544474
imagenet,1131,1131,same_prediction_all,-101.959984,2.077147,502.73135,-36.347008,-326.10513,-1.937414
imagenet,1132,1132,same_prediction_all,-102.15489,2.0239186,483.49924,-41.803677,-326.0868,-1.9967988
imagenet,1133,1133,same_prediction_all,-102.32914,2.066586,465.66968,-37.26924,-326.08783,-1.9420694
imagenet,1134,1134,same_prediction_all,-102.31606,2.0228126,467.2341,-41.845673,-326.08456,-1.9947636
imagenet,1135,1135,same_prediction_all,-101.99381,2.0004237,499.44736,-44.062534,-326.08804,-2.0284753
imagenet,1136,1136,same_prediction_all,-102.45874,1.8996259,452.8651,-54.08738,-326.08835,-2.1396227
imagenet,1137,1137,same_prediction_all,-101.95396,1.8809589,503.10577,-55.826233,-326.09116,-2.1727145
imagenet,1138,1138,same_prediction_all,-102.08037,2.0300741,490.74374,-41.09769,-326.09534,-1.9911611
imagenet,1139,1139,both_wrong,-101.51027,2.2369218,547.5797,-20.247837,-326.10117,-1.7550368
imagenet,1140,1140,both_wrong,-102.29929,2.5180423,468.38535,8.012413,-326.1099,-1.4014493
imagenet,1141,1141,same_prediction_all,-102.2187,1.8427948,477.0332,-59.91692,-326.10257,-2.2131295
imagenet,1142,1142,both_wrong,-102.2992,2.1792684,468.818,-26.134914,-326.10406,-1.8078038
imagenet,1143,1143,both_wrong,-102.25376,2.1676886,473.076,-27.122898,-326.1065,-1.822681
imagenet,1144,1144,same_prediction_all,-101.708565,2.0116453,527.7928,-42.867886,-326.08722,-2.0209472
imagenet,1145,1145,same_prediction_all,-102.015175,2.058928,497.25684,-38.20264,-326.0966,-1.9579173
imagenet,1146,1146,same_prediction_all,-102.2458,1.96836,474.2622,-47.336998,-326.09464,-2.0617476
imagenet,1147,1147,both_wrong,-102.66056,2.3003218,432.3145,-13.785151,-326.1053,-1.6549866
imagenet,1148,1148,same_prediction_all,-102.36012,1.9724897,462.8898,-46.919876,-326.09512,-2.054422
imagenet,1149,1149,same_prediction_all,-102.56424,2.2165234,442.21085,-22.337658,-326.10144,-1.7575407
imagenet,1150,1150,both_wrong,-102.73677,2.2173026,424.94382,-22.2725,-326.10434,-1.752988
imagenet,1151,1151,same_prediction_all,-102.99883,1.9851395,398.87628,-45.60426,-326.09766,-2.0259047
imagenet,1152,1152,both_wrong,-103.13512,2.1745422,385.11752,-26.535385,-326.10626,-1.7959472
imagenet,1153,1153,both_wrong,-103.14362,2.1654286,384.17984,-27.41059,-326.1065,-1.8067557
imagenet,1154,1154,same_prediction_all,-101.824814,2.0693624,516.38855,-37.23546,-326.10468,-1.9495118
imagenet,1155,1155,same_prediction_all,-102.58896,2.0231504,439.73743,-41.70058,-326.0972,-1.9889114
imagenet,1156,1156,same_prediction_all,-102.72714,1.965312,425.9225,-47.506607,-326.0974,-2.05537
imagenet,1157,1157,same_prediction_all,-102.65406,2.0608804,433.38266,-38.029133,-326.10245,-1.9423517
imagenet,1158,1158,same_prediction_all,-102.792076,2.0443127,419.41098,-39.58983,-326.1,-1.9593048
imagenet,1159,1159,same_prediction_all,-102.98132,2.1158783,400.55118,-32.46352,-326.1024,-1.8694689
imagenet,1160,1160,same_prediction_all,-102.35062,2.2967083,463.60452,-14.367075,-326.11176,-1.6659606
imagenet,1161,1161,same_prediction_all,-102.25957,2.1270115,472.63495,-31.284304,-326.1052,-1.8713067
imagenet,1162,1162,both_wrong,-102.15167,2.2245948,483.46738,-21.537165,-326.10007,-1.7564328
imagenet,1163,1163,same_prediction_all,-101.397125,2.1614814,559.0315,-27.903557,-326.10324,-1.8479772
imagenet,1164,1164,same_prediction_all,-102.08985,1.94816,489.47342,-49.07934,-326.10034,-2.0893638
imagenet,1165,1165,same_prediction_all,-102.77305,1.9191877,421.21796,-52.0258,-326.10782,-2.1099126
imagenet,1166,1166,same_prediction_all,-102.35812,2.1963787,462.88803,-24.359102,-326.11218,-1.7860812
imagenet,1167,1167,both_wrong,-102.48652,2.2350905,450.1169,-20.538788,-326.10388,-1.7368325
imagenet,1168,1168,same_prediction_all,-102.44928,2.168942,453.8003,-27.165428,-326.10367,-1.8169972
imagenet,1169,1169,same_prediction_all,-102.038055,2.3057735,494.82523,-13.397756,-326.10736,-1.6615235
imagenet,1170,1170,same_prediction_all,-102.34635,2.067351,463.69315,-37.05932,-326.0932,-1.9408274
imagenet,1171,1171,same_prediction_all,-101.867485,1.9564155,511.81403,-48.30911,-326.1027,-2.0841167
imagenet,1172,1172,same_prediction_all,-102.54552,1.9609847,444.18472,-47.9474,-326.0998,-2.064337
imagenet,1173,1173,both_wrong,-102.267044,2.083434,471.80173,-35.557438,-326.1106,-1.9235145
imagenet,1174,1174,same_prediction_all,-102.10383,2.0391371,488.36386,-40.161522,-326.10458,-1.9799485
imagenet,1175,1175,same_prediction_all,-101.891266,1.9452517,509.51834,-49.479034,-326.1026,-2.096989
imagenet,1176,1176,same_prediction_all,-102.45121,1.8426528,453.63187,-59.809128,-326.09717,-2.2083147
imagenet,1177,1177,same_prediction_all,-102.43073,2.0465574,455.4714,-39.263233,-326.10007,-1.964195
imagenet,1178,1178,same_prediction_all,-102.23754,2.244304,474.7665,-19.443785,-326.1131,-1.7312161
imagenet,1179,1179,same_prediction_all,-102.56209,1.9429456,442.08398,-49.46796,-326.10052,-2.0857537
imagenet,1180,1180,same_prediction_all,-103.053215,2.24776,393.17953,-19.087433,-326.0991,-1.7097527
imagenet,1181,1181,same_prediction_all,-103.33569,2.1196413,364.71457,-31.78608,-326.0944,-1.8573327
imagenet,1182,1182,both_wrong,-102.576614,2.3893259,440.61234,-4.834898,-326.101,-1.5498854
imagenet,1183,1183,same_prediction_all,-102.28692,2.2590141,469.5238,-17.811743,-326.09885,-1.7122662
imagenet,1184,1184,same_prediction_all,-103.52944,1.9811723,345.322,-45.62803,-326.08685,-2.0193417
imagenet,1185,1185,both_wrong,-102.739624,2.2353237,424.63376,-20.423996,-326.09802,-1.7311281
imagenet,1186,1186,same_prediction_all,-102.81048,1.9891063,417.29062,-44.88216,-326.0935,-2.0250168
imagenet,1187,1187,same_prediction_all,-103.47812,2.1913276,350.46646,-24.613073,-326.09354,-1.7682861
imagenet,1188,1188,same_prediction_all,-103.78953,1.8931164,319.38818,-54.475285,-326.0948,-2.1196797
imagenet,1189,1189,same_prediction_all,-102.71243,2.1465852,427.39685,-29.307224,-326.09543,-1.838128
imagenet,1190,1190,both_wrong,-103.02255,2.132407,396.25522,-30.637724,-326.09296,-1.8485924
imagenet,1191,1191,both_wrong,-102.537224,2.0806313,445.12387,-36.100777,-326.10587,-1.9211688
imagenet,1192,1192,same_prediction_all,-102.566574,2.2279122,442.0296,-21.222628,-326.09668,-1.7436652
imagenet,1193,1193,same_prediction_all,-101.32074,2.3044233,566.5377,-13.522913,-326.10513,-1.678081
imagenet,1194,1194,same_prediction_all,-103.37526,1.9154497,361.1689,-52.50061,-326.09937,-2.1016607
imagenet,1195,1195,both_wrong,-102.63849,2.3013496,434.7666,-13.8183365,-326.11588,-1.6543721
imagenet,1196,1196,both_wrong,-102.61341,2.0783963,437.38806,-36.245846,-326.1109,-1.9223464
imagenet,1197,1197,same_prediction_all,-102.86364,1.8628327,412.36124,-57.797596,-326.10962,-2.1756947
imagenet,1198,1198,same_prediction_all,-102.79742,1.8450369,418.83566,-59.480984,-326.0998,-2.1982791
imagenet,1199,1199,both_wrong,-102.82429,2.2150903,416.24893,-22.477207,-326.10675,-1.7538191
imagenet,1200,1200,both_wrong,-102.01618,2.3670843,496.85297,-7.1359577,-326.11478,-1.5884542
imagenet,1201,1201,same_prediction_all,-102.55843,2.1642063,442.96158,-27.668276,-326.0967,-1.8202182
imagenet,1202,1202,same_prediction_all,-102.53967,2.1270268,444.8345,-31.399841,-326.09988,-1.8652633
imagenet,1203,1203,same_prediction_all,-102.677345,2.3191757,430.8332,-12.018576,-326.10294,-1.6319861
imagenet,1204,1204,same_prediction_all,-102.995865,2.1098297,398.93054,-32.936153,-326.09833,-1.8764232
imagenet,1205,1205,same_prediction_all,-103.14071,2.0598183,384.73752,-38.11188,-326.10025,-1.9333868
imagenet,1206,1206,same_prediction_all,-102.44093,2.1470053,454.65356,-29.3306,-326.09662,-1.843482
imagenet,1207,1207,same_prediction_all,-102.46974,2.1919222,451.77216,-24.872366,-326.108,-1.789056
imagenet,1208,1208,same_prediction_all,-101.723,2.1205866,526.1748,-31.833914,-326.09946,-1.8901236
imagenet,1209,1209,same_prediction_all,-102.75439,1.9824939,423.2843,-45.825283,-326.1017,-2.0342505
imagenet,1210,1210,same_prediction_all,-103.28141,2.1702619,370.22342,-26.769775,-326.09344,-1.7977679
imagenet,1211,1211,both_wrong,-103.31674,2.1864634,366.6339,-25.109718,-326.09268,-1.7775327
imagenet,1212,1212,both_wrong,-102.87612,2.2537847,410.6321,-18.346136,-326.09814,-1.7061812
imagenet,1213,1213,same_prediction_all,-102.62844,2.3348606,435.3556,-10.209435,-326.099,-1.6140953
imagenet,1214,1214,both_wrong,-102.846176,2.0845244,413.66858,-35.297726,-326.08923,-1.9097071
imagenet,1215,1215,same_prediction_all,-102.51062,2.1255755,447.5122,-31.372574,-326.0966,-1.8676344
imagenet,1216,1216,same_prediction_all,-103.05539,2.248703,392.68756,-18.845282,-326.103,-1.708575
imagenet,1217,1217,both_wrong,-102.24729,2.3417306,473.7356,-9.681283,-326.09595,-1.6138014
imagenet,1218,1218,both_wrong,-103.353035,2.3517761,362.89328,-8.517503,-326.09222,-1.5784919
imagenet,1219,1219,both_wrong,-103.35607,2.0898569,362.57532,-34.70268,-326.09357,-1.8927076
imagenet,1220,1220,both_wrong,-101.86741,2.0448685,511.8741,-39.498062,-326.1063,-1.9780931
imagenet,1221,1221,both_wrong,-102.92928,2.0003922,405.69827,-43.96042,-326.09454,-2.0090375
imagenet,1222,1222,both_wrong,-102.84791,2.105555,413.85892,-33.436047,-326.09454,-1.8845237
imagenet,1223,1223,same_prediction_all,-102.47511,2.2202256,450.8438,-21.77429,-326.09048,-1.7546549
imagenet,1224,1224,same_prediction_all,-103.50217,2.177257,348.02255,-26.005556,-326.08923,-1.7847018
imagenet,1225,1225,same_prediction_all,-103.00523,2.1291623,397.87695,-30.918413,-326.09735,-1.8529071
imagenet,1226,1226,same_prediction_all,-102.37179,2.0424736,461.24365,-39.599094,-326.09705,-1.9703003
imagenet,1227,1227,same_prediction_all,-103.10353,2.0956712,388.24326,-34.37456,-326.09186,-1.8910152
imagenet,1228,1228,same_prediction_all,-102.29965,2.340804,468.32785,-9.668146,-326.09875,-1.613839
imagenet,1229,1229,both_wrong,-102.3722,2.202363,461.40802,-23.717808,-326.1032,-1.7785152
imagenet,1230,1230,both_wrong,-102.93134,2.1467996,405.3679,-29.20489,-326.0919,-1.8333076
imagenet,1231,1231,same_prediction_all,-102.759026,2.0173264,422.74365,-42.278824,-326.096,-1.9922544
imagenet,1232,1232,same_prediction_all,-102.11336,2.1754203,487.09308,-26.328968,-326.10745,-1.8163717
imagenet,1233,1233,both_wrong,-102.51704,1.7794751,447.03516,-66.12356,-326.09445,-2.2827034
imagenet,1234,1234,both_wrong,-102.96276,2.2057686,402.01416,-23.166142,-326.10992,-1.7621769
imagenet,1235,1235,same_prediction_all,-102.87749,2.3038225,410.878,-13.609665,-326.09946,-1.6461388
imagenet,1236,1236,same_prediction_all,-102.44851,2.1506727,453.83032,-28.969141,-326.10638,-1.8389534
imagenet,1237,1237,same_prediction_all,-102.60398,1.9285727,438.16537,-51.128223,-326.1043,-2.1022317
imagenet,1238,1238,same_prediction_all,-102.51343,1.9958993,447.31537,-44.458458,-326.1071,-2.0233874
imagenet,1239,1239,same_prediction_all,-102.15787,2.089327,482.7945,-35.054874,-326.0992,-1.9185146
imagenet,1240,1240,same_prediction_all,-101.32807,2.440423,565.484,0.31451994,-326.11154,-1.5148919
imagenet,1241,1241,both_wrong,-102.54923,2.1825886,443.21524,-25.39145,-326.0897,-1.7982817
imagenet,1242,1242,same_prediction_all,-102.21976,2.1846652,476.3601,-25.284876,-326.10413,-1.8029408
imagenet,1243,1243,same_prediction_all,-102.974304,1.9846275,401.25662,-45.582047,-326.10028,-2.0271108
imagenet,1244,1244,both_wrong,-102.9091,2.1505723,407.59003,-28.804014,-326.09317,-1.8291544
imagenet,1245,1245,same_prediction_all,-103.31537,1.937658,366.832,-50.03179,-326.0888,-2.0761185
imagenet,1246,1246,both_wrong,-101.60258,2.17671,538.0932,-26.125927,-326.1081,-1.8254381
imagenet,1247,1247,same_prediction_all,-102.21901,2.1367567,476.73056,-30.294771,-326.10782,-1.8604758
imagenet,1248,1248,same_prediction_all,-102.68589,2.1477985,429.95142,-29.123285,-326.09988,-1.8372854
imagenet,1249,1249,same_prediction_all,-103.44215,2.030948,353.99216,-40.59798,-326.08826,-1.9614762
imagenet,1250,1250,both_wrong,-102.2165,1.9634681,477.21988,-47.834713,-326.10727,-2.0685294
imagenet,1251,1251,same_prediction_all,-102.8246,2.078254,415.9566,-36.015244,-326.0964,-1.9177668
imagenet,1252,1252,both_wrong,-102.40295,2.1579616,458.24268,-28.144423,-326.0932,-1.830947
imagenet,1253,1253,both_wrong,-101.252,2.1874633,573.1008,-24.985361,-326.10333,-1.819798
imagenet,1254,1254,same_prediction_all,-102.2183,2.1229484,476.72867,-31.639458,-326.10547,-1.8769894
imagenet,1255,1255,same_prediction_all,-102.08794,2.1399512,489.7471,-29.932207,-326.10883,-1.8594865
imagenet,1256,1256,both_wrong,-102.79215,2.2563,419.17258,-18.182177,-326.11566,-1.7052729
imagenet,1257,1257,same_prediction_all,-102.716064,1.9286684,427.09763,-51.17712,-326.10434,-2.0996807
imagenet,1258,1258,same_prediction_all,-101.60733,2.3148232,537.9065,-12.475264,-326.10968,-1.6597455
imagenet,1259,1259,same_prediction_all,-102.81673,1.9493091,417.0704,-49.12437,-326.09515,-2.0725844
imagenet,1260,1260,same_prediction_all,-103.44095,2.1322546,354.29828,-30.625189,-326.1016,-1.8401521
imagenet,1261,1261,both_wrong,-102.57421,2.094827,441.06744,-34.41065,-326.10205,-1.9032851
imagenet,1262,1262,both_wrong,-102.14506,2.0051405,483.97974,-43.38286,-326.1075,-2.019947
imagenet,1263,1263,both_wrong,-102.99331,1.9696884,399.38065,-47.041626,-326.0965,-2.044501
imagenet,1264,1264,both_wrong,-102.48235,2.153632,450.27594,-28.541155,-326.11026,-1.834781
imagenet,1265,1265,both_wrong,-102.83533,1.9042406,415.18555,-53.635277,-326.10394,-2.1264899
imagenet,1266,1266,both_wrong,-102.17916,2.3234673,480.64844,-11.56034,-326.10913,-1.6373584
imagenet,1267,1267,both_wrong,-102.2019,2.0461116,478.2224,-39.215034,-326.10608,-1.969547
imagenet,1268,1268,both_wrong,-102.3042,1.7429767,468.15195,-69.652435,-326.09988,-2.3310091
imagenet,1269,1269,same_prediction_all,-101.728935,2.3128645,525.4967,-12.525974,-326.11087,-1.6594967
imagenet,1270,1270,same_prediction_all,-103.71548,2.0921204,326.86066,-34.47531,-326.09784,-1.8825264
imagenet,1271,1271,same_prediction_all,-102.69672,2.0991864,428.9592,-33.89966,-326.1062,-1.8955176
imagenet,1272,1272,same_prediction_all,-102.33909,2.3967154,464.37454,-3.9574082,-326.1043,-1.5459641
imagenet,1273,1273,both_wrong,-102.70466,2.4942956,427.92584,5.753152,-326.10785,-1.4214265
imagenet,1274,1274,same_prediction_all,-102.29799,2.5154674,468.516,7.912291,-326.10413,-1.4044021
imagenet,1275,1275,same_prediction_all,-102.6377,1.9736551,434.77798,-46.38444,-326.09964,-2.0472608
imagenet,1276,1276,same_prediction_all,-102.43932,2.0832727,454.7624,-35.50154,-326.09885,-1.9198761
imagenet,1277,1277,same_prediction_all,-102.5886,2.174016,439.5909,-26.304659,-326.09756,-1.8078519
imagenet,1278,1278,same_prediction_all,-103.08829,2.178172,389.3621,-25.792229,-326.0972,-1.7923625
imagenet,1279,1279,same_prediction_all,-102.40125,2.380972,458.60208,-5.715877,-326.09964,-1.5635681
imagenet,1280,1280,same_prediction_all,-102.50193,2.0411694,448.2241,-39.577785,-326.099,-1.9690937
imagenet,1281,1281,same_prediction_all,-103.29029,2.0896668,369.3082,-34.694668,-326.10217,-1.8944737
imagenet,1282,1282,same_prediction_all,-102.72886,2.3909304,425.45374,-4.5650697,-326.10855,-1.544821
imagenet,1283,1283,same_prediction_all,-103.01302,2.1409047,397.1746,-29.624197,-326.10214,-1.8387669
imagenet,1284,1284,same_prediction_all,-102.26904,2.1161463,471.8226,-32.21075,-326.0977,-1.8839478
imagenet,1285,1285,both_wrong,-102.531654,2.124168,445.33698,-31.313946,-326.1017,-1.8689287
imagenet,1286,1286,both_wrong,-102.4906,2.5190113,449.43564,8.191301,-326.1114,-1.3962573
imagenet,1287,1287,same_prediction_all,-102.67224,1.992045,431.50958,-44.637352,-326.10297,-2.024515
imagenet,1288,1288,same_prediction_all,-102.60189,2.123026,438.55737,-31.542542,-326.10397,-1.8688514
imagenet,1289,1289,same_prediction_all,-102.48015,2.1129234,450.46793,-32.433628,-326.10477,-1.8835663
imagenet,1290,1290,both_wrong,-102.11207,2.500312,487.25104,6.3191986,-326.10596,-1.4265462
imagenet,1291,1291,same_prediction_all,-102.94448,2.1210086,403.9905,-31.60931,-326.09363,-1.8639486
imagenet,1292,1292,same_prediction_all,-102.086754,1.9904917,489.88962,-44.71541,-326.09036,-2.0383894
imagenet,1293,1293,same_prediction_all,-103.00762,1.9369446,397.7604,-50.060616,-326.09348,-2.0834532
imagenet,1294,1294,same_prediction_all,-103.12267,2.084369,386.24643,-35.30435,-326.0956,-1.9041811
imagenet,1295,1295,same_prediction_all,-102.7852,2.131997,420.1217,-30.59728,-326.0914,-1.8540194
imagenet,1296,1296,same_prediction_all,-101.85896,2.264065,512.3518,-17.224552,-326.1054,-1.7152424
imagenet,1297,1297,same_prediction_all,-102.68464,2.163969,430.01102,-27.316896,-326.09448,-1.8178394
imagenet,1298,1298,both_wrong,-102.29433,2.000149,469.0892,-43.719135,-326.08997,-2.022453
imagenet,1299,1299,both_wrong,-102.769646,2.3076189,421.42322,-12.92814,-326.10898,-1.644025
imagenet,1300,1300,both_wrong,-103.2722,2.0493994,371.06558,-38.699806,-326.09344,-1.9430032
imagenet,1301,1301,same_prediction_all,-102.21928,2.245431,476.7571,-19.271597,-326.09543,-1.7299429
imagenet,1302,1302,same_prediction_all,-103.62917,1.9773791,335.44604,-45.930058,-326.09464,-2.021895
imagenet,1303,1303,same_prediction_all,-102.40072,2.2182758,458.10284,-21.762255,-326.09518,-1.7586695
imagenet,1304,1304,both_wrong,-101.97058,2.2794867,501.4451,-15.78652,-326.09656,-1.6942613
imagenet,1305,1305,same_prediction_all,-102.45348,2.275177,453.10547,-16.186026,-326.09415,-1.6892381
imagenet,1306,1306,same_prediction_all,-102.73321,2.0174725,425.0734,-41.94515,-326.09332,-1.992651
imagenet,1307,1307,same_prediction_all,-102.84041,2.382215,414.2123,-5.388668,-326.1017,-1.5528722
imagenet,1308,1308,same_prediction_all,-102.64369,2.0429907,434.09967,-39.41809,-326.09192,-1.9638361
imagenet,1309,1309,same_prediction_all,-102.278824,2.3571856,470.19656,-7.834173,-326.09778,-1.5946193
imagenet,1310,1310,same_prediction_all,-102.34852,1.7709386,463.7687,-66.729515,-326.09543,-2.2964225
imagenet,1311,1311,both_wrong,-102.572945,1.9730091,441.37024,-46.513195,-326.09583,-2.0493326
