dataset,sample_index,stream_step,category,clip_pc1,clip_pc2,tda_pc1,tda_pc2,freetta_pc1,freetta_pc2
dtd,275,275,same_prediction_all,-38.86218,1.122794,104.833534,-2.6714373,-116.90825,-6.9290113
dtd,276,276,same_prediction_all,-38.71194,1.1373332,121.278946,-0.7157301,-113.676704,-4.023025
dtd,277,277,same_prediction_all,-38.851696,1.185764,106.74257,4.8216577,-100.09991,4.2698116
dtd,278,278,same_prediction_all,-38.584007,1.1262343,133.62129,-1.7325166,-99.20105,-3.8779352
dtd,279,279,same_prediction_all,-38.560932,1.1147513,135.54167,-3.0821948,-104.04585,-6.1900525
dtd,280,280,same_prediction_all,-38.691895,1.0722728,123.10135,-7.564849,-85.94102,-11.229998
dtd,281,281,same_prediction_all,-38.53721,1.0639131,139.04065,-8.934702,-101.77878,-14.159708
dtd,282,282,same_prediction_all,-38.888477,1.0776328,103.28518,-7.600428,-97.861664,-11.878044
dtd,283,283,same_prediction_all,-38.31071,1.119344,162.86008,-2.6725044,-84.69189,-5.5512466
dtd,284,284,same_prediction_all,-38.54466,1.0943054,139.05992,-5.6748796,-101.634155,-10.099023
dtd,285,285,same_prediction_all,-38.711086,1.0577482,121.67784,-9.634082,-114.30652,-14.927916
dtd,286,286,both_wrong,-38.43694,1.0965799,150.07756,-5.809037,-78.72488,-10.351566
dtd,287,287,same_prediction_all,-38.49727,1.054509,144.08537,-10.370915,-92.11652,-16.250277
dtd,288,288,same_prediction_all,-38.41261,1.081603,152.48463,-6.943638,-83.930374,-10.244337
dtd,289,289,both_wrong,-38.45687,1.0565368,148.12436,-9.84985,-84.63065,-15.061272
dtd,290,290,same_prediction_all,-38.643265,1.0585009,128.8203,-9.626308,-110.83754,-14.24241
dtd,291,291,same_prediction_all,-38.613144,1.0643761,132.37784,-9.048102,-106.804726,-14.05618
dtd,292,292,same_prediction_all,-38.581177,1.0486672,134.9244,-10.6849985,-104.81716,-16.118898
dtd,293,293,same_prediction_all,-38.689133,1.060858,124.01711,-9.572707,-110.965416,-15.303084
dtd,294,294,both_wrong,-38.553745,1.0819036,137.15414,-6.785811,-82.70685,-10.04433
dtd,295,295,both_wrong,-38.562943,1.0367097,136.06633,-11.772217,-83.70772,-17.320515
dtd,296,296,tda_correct_freetta_wrong,-38.563896,1.1178452,134.62282,-2.8361585,-76.16832,-4.210207
dtd,297,297,same_prediction_all,-38.62826,1.0666556,130.50485,-8.913805,-118.10721,-14.665578
dtd,298,298,same_prediction_all,-38.735023,1.0741014,118.93459,-7.625799,-94.56661,-10.401145
dtd,299,299,same_prediction_all,-38.495106,1.0754069,144.6751,-7.5362506,-99.27858,-11.52093
dtd,300,300,both_wrong,-38.418694,1.1305178,151.55884,-1.1931143,-76.92441,-2.2397876
dtd,301,301,same_prediction_all,-38.6779,1.1010631,123.82639,-4.8193173,-91.67444,-5.866656
dtd,302,302,same_prediction_all,-38.464474,1.1080166,147.43344,-4.230961,-112.490166,-7.6835647
dtd,303,303,same_prediction_all,-38.515007,1.1176888,142.28763,-2.948195,-79.67174,-5.6870947
dtd,304,304,same_prediction_all,-38.505486,1.0917946,141.8538,-5.938613,-99.489075,-10.123301
dtd,305,305,same_prediction_all,-38.649933,1.1070704,128.25769,-4.0999813,-85.89417,-6.8325186
dtd,306,306,same_prediction_all,-38.861694,1.1196887,105.941765,-2.999504,-106.38197,-5.0493383
dtd,307,307,both_wrong,-38.48509,1.0668365,145.41148,-9.0466585,-81.486916,-13.784502
dtd,308,308,both_wrong,-38.40887,1.082917,152.21564,-6.994729,-82.87526,-10.404275
dtd,309,309,both_wrong,-38.502052,1.1151624,143.16835,-3.5626929,-78.00628,-6.841683
dtd,310,310,freetta_correct_tda_wrong,-38.733616,1.0637989,118.566734,-9.2796135,-88.562935,-15.430761
dtd,311,311,same_prediction_all,-38.56289,1.0504779,136.72874,-10.5793705,-97.5127,-16.45418
dtd,312,312,both_wrong,-38.61638,1.1077893,131.86884,-4.305225,-77.28017,-8.035543
dtd,313,313,same_prediction_all,-38.868473,1.108979,105.79805,-4.08098,-109.95772,-6.5349617
dtd,314,314,same_prediction_all,-38.61394,1.0653546,130.94678,-8.208167,-81.43979,-10.910066
dtd,315,315,same_prediction_all,-38.39756,1.0786924,154.34766,-7.4152446,-86.64413,-11.78547
dtd,316,316,same_prediction_all,-38.780655,1.0737394,114.41657,-7.992906,-101.068886,-13.468693
dtd,317,317,same_prediction_all,-38.893456,1.1330156,102.112175,-1.7369802,-105.01851,-4.2370405
dtd,318,318,same_prediction_all,-38.344555,1.114965,160.14247,-3.3497124,-75.315125,-6.251986
dtd,319,319,same_prediction_all,-38.449844,1.0933266,149.39108,-5.7479973,-101.29177,-9.900565
dtd,320,320,both_wrong,-38.67707,1.2260326,122.32012,8.801237,-85.41172,11.18423
dtd,321,321,both_wrong,-38.43524,1.1533086,148.60005,0.7563727,-76.92554,1.5158787
dtd,322,322,both_wrong,-38.51644,1.2175461,141.51256,8.014882,-84.09784,10.710589
dtd,323,323,same_prediction_all,-38.809895,1.122296,109.694565,-2.4722643,-79.322914,-3.9555545
dtd,324,324,both_wrong,-38.612823,1.2057931,132.03955,6.6836963,-80.59818,8.936498
dtd,325,325,freetta_correct_tda_wrong,-39.021034,1.1517105,87.84105,0.3135763,-75.44156,-1.4168184
dtd,326,326,both_wrong,-38.4538,1.2032672,148.18584,6.4638033,-80.43731,8.741815
dtd,327,327,freetta_correct_tda_wrong,-38.982582,1.1297562,90.67608,-1.911114,-79.3885,-2.3023767
dtd,328,328,both_wrong,-38.746323,1.0599432,116.652374,-9.350547,-80.59332,-12.72604
dtd,329,329,both_wrong,-38.55588,1.2075421,137.80766,7.1250515,-80.77823,9.116798
dtd,330,330,both_wrong,-38.438873,1.1662341,149.74403,2.3406227,-78.710335,2.5353935
dtd,331,331,both_wrong,-38.510178,1.154508,142.59917,1.647487,-76.57084,3.6887114
dtd,332,332,both_wrong,-38.71535,1.087101,120.82336,-6.5626316,-94.453026,-11.823354
dtd,333,333,both_wrong,-38.921677,1.2077366,98.23194,7.056134,-87.99141,9.711217
dtd,334,334,both_wrong,-38.473133,1.1540828,146.70215,0.92576236,-84.23011,1.5407687
dtd,335,335,both_wrong,-38.709698,1.2168179,121.8279,8.392987,-79.34963,11.377193
dtd,336,336,both_wrong,-38.684963,1.1521555,124.83684,1.2061671,-84.57645,1.1330825
dtd,337,337,both_wrong,-38.52767,1.1662253,140.57332,1.9262581,-76.98867,-0.37582034
dtd,338,338,both_wrong,-38.54356,1.197684,138.96857,5.779685,-75.30919,6.1365504
dtd,339,339,both_wrong,-38.587852,1.1979523,134.60544,6.4945307,-84.91087,7.8515997
dtd,340,340,freetta_correct_tda_wrong,-38.465885,1.1870426,147.10228,4.4602814,-82.30007,3.925249
dtd,341,341,both_wrong,-38.53959,1.1166005,140.41014,-3.100029,-76.501045,-5.5835943
dtd,342,342,both_wrong,-38.577984,1.1878513,136.10448,5.1581407,-77.70975,6.6204844
dtd,343,343,same_prediction_all,-38.358643,1.1787858,158.56006,3.7607896,-84.513275,3.6458287
dtd,344,344,both_wrong,-38.700626,1.1999106,123.71398,6.4223857,-76.67405,7.31597
dtd,345,345,both_wrong,-38.89184,1.1637388,101.06349,2.6561584,-82.97832,5.483817
dtd,346,346,same_prediction_all,-38.743088,1.1321512,117.848366,-1.245669,-79.00887,-2.726513
dtd,347,347,tda_correct_freetta_wrong,-38.470737,1.129388,145.42035,-2.2401516,-80.15823,-5.174798
dtd,348,348,same_prediction_all,-38.73271,1.151173,120.07319,0.7231327,-76.46731,-0.44540304
dtd,349,349,same_prediction_all,-38.88195,1.1465423,101.35693,0.16078758,-78.70311,0.64316374
dtd,350,350,both_wrong,-38.607662,1.1691724,133.47023,3.1686835,-77.627075,4.3501678
dtd,351,351,same_prediction_all,-38.594616,1.1192847,133.39188,-2.4242,-81.39064,-3.0592563
dtd,352,352,both_wrong,-38.728992,1.2344129,119.668175,10.063154,-92.49702,13.201585
dtd,353,353,same_prediction_all,-38.63975,1.1461011,127.282715,0.1150952,-86.59401,-0.35168573
dtd,354,354,same_prediction_all,-38.847897,1.1416494,106.82785,-0.3477421,-80.227066,-1.2189109
dtd,355,355,same_prediction_all,-38.78317,1.1380472,112.44091,-0.61738867,-84.52062,-0.56265086
dtd,356,356,same_prediction_all,-38.845047,1.1301649,106.90103,-1.5597554,-85.14288,-2.5501869
dtd,357,357,different_from_clip,-38.56267,1.1527228,138.48123,1.1104198,-74.68669,0.5805789
dtd,358,358,both_wrong,-38.6567,1.1826264,128.04156,4.7650733,-75.9819,6.8347235
dtd,359,359,same_prediction_all,-38.802753,1.1510385,111.67607,0.69032454,-80.08681,0.06994064
dtd,360,360,same_prediction_all,-38.803776,1.0814759,112.89348,-6.780829,-92.32066,-9.511711
dtd,361,361,same_prediction_all,-38.97085,1.0202113,95.09426,-13.371903,-94.417366,-18.14644
dtd,362,362,same_prediction_all,-38.80284,1.0396564,113.57462,-11.356759,-113.25457,-15.283908
dtd,363,363,same_prediction_all,-38.951656,1.0267471,97.85037,-12.795102,-115.75034,-17.206749
dtd,364,364,same_prediction_all,-38.829926,1.0344905,110.18783,-12.1360235,-108.57977,-18.058352
dtd,365,365,same_prediction_all,-38.781937,1.0847918,115.9742,-6.505749,-116.29422,-9.314236
dtd,366,366,same_prediction_all,-38.89733,1.0859072,102.7399,-5.9813547,-98.62503,-7.677989
dtd,367,367,same_prediction_all,-38.821556,1.0412947,111.480034,-11.287573,-113.51988,-17.091843
dtd,368,368,freetta_correct_tda_wrong,-38.67443,1.0208421,125.471886,-13.639231,-92.80853,-18.246555
dtd,369,369,same_prediction_all,-38.868565,1.0475278,106.252365,-10.835255,-123.307076,-15.808394
dtd,370,370,same_prediction_all,-38.86304,1.0158331,106.58086,-14.170339,-123.02438,-20.020315
dtd,371,371,same_prediction_all,-38.840866,1.0386565,109.65892,-11.602932,-129.57596,-16.160347
dtd,372,372,same_prediction_all,-38.923775,1.0185068,100.59469,-13.802256,-128.57208,-19.596258
dtd,373,373,same_prediction_all,-38.84931,1.0467246,107.40053,-10.476302,-118.40936,-15.104773
dtd,374,374,same_prediction_all,-38.751236,1.005681,117.100784,-15.2576,-113.22149,-21.767183
dtd,375,375,same_prediction_all,-38.77931,1.0400189,115.23786,-11.470887,-110.89718,-15.823656
dtd,376,376,same_prediction_all,-38.883675,1.0378561,103.80366,-11.685136,-105.06863,-17.874435
dtd,377,377,same_prediction_all,-38.89292,1.0352521,103.64494,-11.65886,-124.3267,-15.564216
dtd,378,378,same_prediction_all,-38.776176,1.088379,115.936104,-6.324092,-101.53809,-10.020912
dtd,379,379,same_prediction_all,-38.911194,1.0922295,102.034744,-5.7601767,-121.275215,-8.68985
dtd,380,380,same_prediction_all,-38.80433,1.0695522,112.95871,-8.327555,-109.88342,-11.928781
dtd,381,381,same_prediction_all,-38.86704,1.0440382,106.3291,-11.154373,-120.79161,-17.349731
dtd,382,382,same_prediction_all,-38.801636,1.0159432,113.01023,-14.017478,-120.41656,-19.841038
dtd,383,383,same_prediction_all,-38.77777,1.024115,115.38854,-13.3836355,-110.54313,-20.074883
dtd,384,384,same_prediction_all,-38.863335,1.0141897,106.32574,-14.300902,-122.27513,-20.422901
dtd,385,385,same_prediction_all,-38.65449,1.0688827,128.71889,-8.203033,-106.053696,-11.4996395
dtd,386,386,both_wrong,-38.649746,1.061264,126.96225,-8.707793,-79.52485,-11.114993
dtd,387,387,same_prediction_all,-38.697968,1.0340348,124.35202,-12.246274,-101.862335,-18.65207
dtd,388,388,same_prediction_all,-38.735275,1.0279585,120.08015,-12.65412,-101.73554,-18.02398
dtd,389,389,same_prediction_all,-38.842625,1.0667588,109.37556,-8.622621,-117.3067,-13.769805
dtd,390,390,same_prediction_all,-38.79577,1.0340838,114.07614,-12.117649,-127.49462,-17.741081
dtd,391,391,same_prediction_all,-38.704617,1.0530775,123.43821,-9.832624,-102.30151,-13.538007
dtd,392,392,same_prediction_all,-38.820095,1.0476379,111.16984,-10.684081,-109.49346,-15.974399
dtd,393,393,same_prediction_all,-38.753437,1.017899,117.43001,-13.697059,-104.078255,-19.95815
dtd,394,394,same_prediction_all,-38.88716,1.0418866,104.29833,-11.338591,-123.373344,-17.178066
dtd,395,395,same_prediction_all,-38.757366,1.0559806,116.80127,-9.480818,-113.89525,-13.274483
dtd,396,396,same_prediction_all,-38.859245,1.0366611,107.80008,-11.735594,-109.45953,-16.53966
dtd,397,397,same_prediction_all,-38.893906,1.0044135,103.10473,-15.330174,-119.56328,-22.030947
dtd,398,398,same_prediction_all,-38.89686,1.0516027,102.95535,-10.457326,-121.980705,-17.13731
dtd,399,399,same_prediction_all,-38.71637,1.0178338,122.20188,-13.7747755,-122.60058,-19.237843
dtd,400,400,both_wrong,-38.67616,1.1904037,126.620445,5.676852,-101.40374,6.7364054
dtd,401,401,both_wrong,-38.742657,1.2049867,119.20806,6.827896,-89.00143,6.279031
dtd,402,402,both_wrong,-38.692463,1.1986061,125.126144,6.467424,-103.74927,7.0274153
dtd,403,403,both_wrong,-38.557774,1.2282265,137.66699,9.836531,-119.99343,13.007801
dtd,404,404,both_wrong,-38.700577,1.2052848,123.83809,7.4879694,-118.86019,9.66059
dtd,405,405,both_wrong,-38.6593,1.2058513,129.28256,7.383773,-113.83325,7.9973507
dtd,406,406,both_wrong,-38.669388,1.2123953,126.55649,7.6211243,-96.61226,9.187819
dtd,407,407,both_wrong,-38.722748,1.1365263,119.74987,-0.4261449,-89.011536,-0.21060365
dtd,408,408,both_wrong,-38.801804,1.2249987,111.336754,8.898449,-102.9692,11.720385
dtd,409,409,both_wrong,-38.604282,1.2102469,133.61725,7.8876963,-106.304985,10.333618
dtd,410,410,both_wrong,-38.736183,1.2156276,120.229836,8.30268,-106.05057,11.2053795
dtd,411,411,both_wrong,-38.672073,1.1959627,127.60846,6.3248005,-105.25003,7.9352856
dtd,412,412,same_prediction_all,-38.515903,1.2033645,142.67392,7.0671344,-98.84065,6.925383
dtd,413,413,both_wrong,-38.655758,1.1718643,128.09099,3.8074868,-87.86001,5.4362793
dtd,414,414,both_wrong,-38.62486,1.206113,131.24615,7.5979443,-122.02865,9.988614
dtd,415,415,same_prediction_all,-38.52268,1.2072791,142.68393,7.886882,-88.35872,9.0267725
dtd,416,416,both_wrong,-38.701332,1.2102163,123.70939,8.157507,-113.96275,10.157916
dtd,417,417,both_wrong,-38.701763,1.2084266,124.01004,7.8689246,-119.2739,10.539947
dtd,418,418,both_wrong,-38.600647,1.2310345,135.1614,10.478893,-114.20154,12.478338
dtd,419,419,both_wrong,-38.643673,1.190974,130.19122,5.82052,-88.82885,6.569002
dtd,420,420,freetta_correct_tda_wrong,-38.55527,1.1726799,139.7222,4.001776,-88.83421,4.2428923
dtd,421,421,both_wrong,-38.62148,1.2169639,132.47408,8.703911,-113.176094,10.450851
dtd,422,422,both_wrong,-38.723057,1.2089387,122.14551,7.9101257,-114.49616,9.79786
dtd,423,423,both_wrong,-38.63023,1.1921502,131.5757,6.0864286,-113.71473,7.3894796
dtd,424,424,both_wrong,-38.576164,1.2437547,136.04099,11.20154,-115.58096,13.191532
dtd,425,425,both_wrong,-38.652435,1.1783432,128.76474,4.178748,-96.2758,4.513216
dtd,426,426,both_wrong,-38.589195,1.2095318,135.4784,8.131667,-119.963425,10.950562
dtd,427,427,freetta_correct_tda_wrong,-38.55527,1.1726799,139.71567,3.9895604,-89.346725,4.2887974
dtd,428,428,different_from_clip,-38.700527,1.1595539,123.63907,2.5688095,-82.91044,3.6161764
dtd,429,429,both_wrong,-38.84601,1.2019067,108.79944,7.05485,-92.142944,9.4134445
dtd,430,430,freetta_correct_tda_wrong,-38.708103,1.1508275,123.47078,1.4207622,-89.30998,1.2376384
dtd,431,431,both_wrong,-38.569534,1.2388369,138.76862,11.295006,-114.38304,13.288451
dtd,432,432,different_from_clip,-38.6643,1.1767975,128.04182,4.2854686,-82.825195,4.4854717
dtd,433,433,same_prediction_all,-38.722363,1.173144,121.12629,4.02283,-101.22383,4.6478987
dtd,434,434,both_wrong,-38.636654,1.2132388,129.89178,8.276122,-110.79695,10.883348
dtd,435,435,both_wrong,-38.49645,1.2303929,145.69649,10.632683,-124.096634,12.611145
dtd,436,436,both_wrong,-38.67616,1.1904037,126.90446,6.114841,-110.92278,7.6362896
dtd,437,437,same_prediction_all,-38.78306,1.159726,115.59212,2.4047165,-98.89215,2.949327
dtd,438,438,both_wrong,-38.626503,1.2079847,131.43373,7.942848,-113.974174,10.5926485
dtd,439,439,both_wrong,-38.576164,1.2437547,136.09232,11.333414,-118.19644,13.416791
dtd,440,440,same_prediction_all,-38.569942,1.0396711,137.11066,-10.91702,-88.707794,-15.290636
dtd,441,441,both_wrong,-38.77282,1.110517,114.71781,-3.5713792,-83.49636,-7.1119637
dtd,442,442,both_wrong,-38.498196,1.0893853,145.30478,-4.8673983,-79.06642,-6.1565514
dtd,443,443,different_from_clip,-38.551334,1.127521,139.4205,-1.3011564,-78.00682,-3.8094916
dtd,444,444,same_prediction_all,-38.473484,1.0556343,148.14464,-9.10886,-85.28884,-13.062193
dtd,445,445,different_from_clip,-38.80567,1.1260543,112.71188,-2.0969954,-82.22419,-6.9004846
dtd,446,446,both_wrong,-38.511024,1.1524376,142.62349,1.722027,-82.891,1.8247129
dtd,447,447,same_prediction_all,-38.80123,1.0622575,112.93663,-8.880302,-85.22301,-14.239928
dtd,448,448,same_prediction_all,-38.583385,1.0699271,136.09416,-7.8504844,-80.756645,-13.035416
dtd,449,449,different_from_clip,-38.805145,1.0711662,113.556755,-7.9899535,-82.26624,-14.291319
dtd,450,450,both_wrong,-38.666965,1.0807005,126.61465,-6.93787,-82.68937,-11.951713
dtd,451,451,same_prediction_all,-38.720097,1.0692741,120.91176,-8.441014,-92.85437,-14.7687645
dtd,452,452,same_prediction_all,-38.689724,1.0586302,124.92498,-8.949922,-92.5114,-13.307914
dtd,453,453,same_prediction_all,-38.7772,1.074309,115.93971,-7.609846,-88.556656,-13.212486
dtd,454,454,both_wrong,-38.541668,1.1066959,140.30338,-3.4282062,-93.248024,-6.885592
dtd,455,455,same_prediction_all,-38.685764,1.0489019,125.58657,-9.991996,-92.21445,-14.713069
dtd,456,456,same_prediction_all,-38.55169,1.0408409,139.45143,-10.989855,-91.235374,-17.016994
dtd,457,457,freetta_correct_tda_wrong,-38.718792,1.0859284,121.13419,-6.7863493,-82.787964,-13.926566
dtd,458,458,different_from_clip,-38.683094,1.095695,125.903076,-4.5646167,-80.52405,-7.430763
dtd,459,459,both_wrong,-38.60416,1.05573,133.3255,-9.340463,-90.79469,-13.139393
dtd,460,460,freetta_correct_tda_wrong,-38.62826,1.1074741,130.82976,-3.7566638,-79.38924,-6.600739
dtd,461,461,both_wrong,-38.511967,1.0944483,144.43161,-5.0205483,-86.71335,-9.574964
dtd,462,462,freetta_correct_tda_wrong,-38.82993,1.0854069,109.760124,-6.692736,-84.80179,-12.132454
dtd,463,463,different_from_clip,-38.51109,1.1418129,144.79733,0.4679413,-79.527306,-0.8671329
dtd,464,464,both_wrong,-38.482674,1.1495104,146.54745,0.79230756,-80.290794,-1.202123
dtd,465,465,different_from_clip,-38.60131,1.0659261,134.53008,-8.767929,-86.688446,-14.505078
dtd,466,466,same_prediction_all,-38.525795,1.13063,142.54262,-0.7597464,-80.42317,-1.9318845
dtd,467,467,different_from_clip,-38.653404,1.0927526,129.00053,-5.7191153,-83.491776,-10.471461
dtd,468,468,same_prediction_all,-38.61573,1.0709113,132.55763,-7.950251,-94.44904,-13.279691
dtd,469,469,same_prediction_all,-38.680603,1.0924053,125.715294,-6.0439253,-91.591354,-11.676293
dtd,470,470,freetta_correct_tda_wrong,-38.785843,1.1166084,114.82509,-2.9773686,-80.37602,-7.1828194
dtd,471,471,same_prediction_all,-38.825314,1.0798528,109.64756,-7.3451657,-84.24958,-14.371939
dtd,472,472,both_wrong,-38.712814,1.1463517,122.046074,0.5822061,-79.17897,-1.3042803
dtd,473,473,same_prediction_all,-38.966057,1.0716802,95.758415,-8.139976,-89.05078,-15.153406
dtd,474,474,both_wrong,-38.68979,1.1143245,125.6777,-3.504125,-79.44916,-9.230851
dtd,475,475,both_wrong,-38.858498,1.1534135,106.78258,1.0404367,-76.54126,-0.82073116
dtd,476,476,freetta_correct_tda_wrong,-38.559555,1.0978888,139.6984,-4.5164514,-77.8522,-8.19374
dtd,477,477,same_prediction_all,-38.65461,1.1017704,128.88597,-4.0020065,-85.12759,-6.788591
dtd,478,478,different_from_clip,-38.836178,1.0997949,110.21865,-4.785485,-80.90523,-9.733821
dtd,479,479,both_wrong,-38.575256,1.0640148,136.69833,-8.502939,-89.84362,-12.98777
dtd,480,480,both_wrong,-38.537132,1.0921408,139.94144,-5.009912,-84.045555,-6.238796
dtd,481,481,both_wrong,-38.483612,1.1097677,147.34991,-2.725348,-75.32156,-4.3024063
dtd,482,482,both_wrong,-38.62935,1.1159809,131.73479,-2.8556058,-82.522255,-5.8945637
dtd,483,483,both_wrong,-38.559246,1.1091743,139.01035,-3.2882378,-87.37511,-5.8446975
dtd,484,484,both_wrong,-38.528786,1.1554219,141.55385,2.0607712,-83.04673,2.2388747
dtd,485,485,both_wrong,-38.581543,1.1587586,137.27248,2.6166492,-75.64889,2.5875604
dtd,486,486,both_wrong,-38.414932,1.057349,154.62538,-8.563647,-81.528114,-12.251594
dtd,487,487,both_wrong,-38.530956,1.1230708,142.90044,-1.4962913,-78.78644,-3.6301389
dtd,488,488,both_wrong,-38.688416,1.0890982,123.986435,-5.2988358,-81.089966,-6.862091
dtd,489,489,both_wrong,-38.568478,1.1100442,137.9673,-3.7830691,-82.23987,-8.005207
dtd,490,490,both_wrong,-38.48945,1.0820198,147.30728,-5.888941,-78.38039,-8.517363
dtd,491,491,both_wrong,-38.55044,1.1228527,140.73375,-2.1317594,-81.1845,-5.197435
dtd,492,492,both_wrong,-38.528572,1.1844943,141.75885,5.2495527,-76.31619,6.57249
dtd,493,493,both_wrong,-38.504883,1.1455853,144.49326,1.0594262,-73.59406,0.91804564
dtd,494,494,both_wrong,-38.634674,1.1668509,132.05304,3.430563,-85.121414,3.4048736
dtd,495,495,both_wrong,-38.692783,1.0529478,125.60669,-9.673015,-86.44737,-14.706623
dtd,496,496,both_wrong,-38.48814,1.2191586,145.11171,8.389143,-83.67698,9.231117
dtd,497,497,both_wrong,-38.634995,1.1911243,131.2069,6.204143,-81.86719,7.9336762
dtd,498,498,both_wrong,-38.47415,1.1748352,146.94821,4.1162167,-83.553925,5.001685
dtd,499,499,both_wrong,-38.51615,1.1767423,143.91725,4.505867,-81.675865,5.3701744
dtd,500,500,both_wrong,-38.621964,1.1493474,132.42805,1.3943228,-102.091934,0.47174892
dtd,501,501,both_wrong,-38.544006,1.1779878,140.82916,4.686227,-77.988045,5.7024674
dtd,502,502,both_wrong,-38.46942,1.1829982,147.1133,5.334721,-88.98257,7.2642817
dtd,503,503,both_wrong,-38.593555,1.1359936,136.11143,-0.18539517,-101.88816,-2.198756
dtd,504,504,both_wrong,-38.54762,1.1938453,141.02591,5.0787845,-79.036415,2.3948922
dtd,505,505,both_wrong,-38.674015,1.1988701,126.83142,7.2842317,-91.58845,10.260487
dtd,506,506,both_wrong,-38.64814,1.1888555,130.37564,6.674786,-83.42459,9.063335
dtd,507,507,both_wrong,-38.602314,1.1814129,133.89943,5.2426395,-88.73905,7.3037586
dtd,508,508,both_wrong,-38.59762,1.2017956,135.45686,7.6977844,-90.08477,9.906492
dtd,509,509,both_wrong,-38.524525,1.2066008,142.16124,8.062688,-88.643845,10.7245865
dtd,510,510,both_wrong,-38.637234,1.1646154,129.01208,2.9194546,-77.77057,4.377213
dtd,511,511,both_wrong,-38.500576,1.1960672,145.37726,6.875177,-80.15791,8.183074
dtd,512,512,both_wrong,-38.490364,1.1701,146.76741,4.2958393,-76.903854,5.2444816
dtd,513,513,both_wrong,-38.459385,1.1684179,150.28401,3.9293947,-81.53954,4.02473
dtd,514,514,both_wrong,-38.649445,1.1885011,129.10878,6.1939783,-92.94508,8.638882
dtd,515,515,both_wrong,-38.613434,1.2048972,133.33298,8.308841,-88.39143,10.181001
dtd,516,516,both_wrong,-38.57998,1.183417,137.45314,5.690829,-78.92252,6.951667
dtd,517,517,both_wrong,-38.554893,1.2234825,139.27437,10.091043,-84.63995,13.116602
dtd,518,518,both_wrong,-38.49572,1.1735126,146.1479,4.6653523,-74.86333,5.753311
dtd,519,519,both_wrong,-38.443794,1.1443528,150.83716,1.2157284,-85.0805,0.7263604
dtd,520,520,same_prediction_all,-38.68691,1.109444,124.718056,-3.7451875,-86.058655,-6.6431823
dtd,521,521,both_wrong,-38.630135,1.1026592,130.39983,-5.5178137,-89.680176,-12.148397
dtd,522,522,same_prediction_all,-38.645016,1.1832294,128.31883,4.244866,-98.14279,3.748102
dtd,523,523,same_prediction_all,-38.66777,1.1522974,124.91142,0.701225,-123.65851,-0.13274981
dtd,524,524,both_wrong,-38.638035,1.120722,130.9155,-3.3183084,-82.56351,-8.212517
dtd,525,525,same_prediction_all,-38.693573,1.131943,122.905365,-1.6849082,-133.47408,-4.213051
dtd,526,526,same_prediction_all,-38.834404,1.1258297,109.420044,-2.0338626,-100.959366,-5.184263
dtd,527,527,same_prediction_all,-38.643055,1.141714,126.92931,-0.4628449,-139.2955,-1.0390137
dtd,528,528,both_wrong,-38.902603,1.1496327,100.95754,0.49372503,-76.41824,0.10054546
dtd,529,529,same_prediction_all,-38.674805,1.1402463,123.16792,-0.24847937,-128.2042,0.35101008
dtd,530,530,same_prediction_all,-38.5476,1.1360619,139.4318,-0.5995841,-105.715866,-2.6189222
dtd,531,531,both_wrong,-38.516655,1.1270416,141.56238,-2.2914977,-78.355064,-5.377868
dtd,532,532,both_wrong,-38.513493,1.0912249,144.39844,-5.6763716,-80.09542,-8.379884
dtd,533,533,same_prediction_all,-38.811714,1.1591222,110.476524,0.81760484,-80.10655,-3.390162
dtd,534,534,same_prediction_all,-38.672523,1.1325793,125.683464,-1.4377203,-114.96684,-3.7226753
dtd,535,535,both_wrong,-38.80535,1.1468434,110.86623,-0.5044689,-88.401924,-4.4575686
dtd,536,536,same_prediction_all,-38.69587,1.1566951,123.11885,1.0919831,-138.26077,-0.37864658
dtd,537,537,same_prediction_all,-38.57575,1.1285326,136.96931,-1.6567929,-108.59906,-3.9422462
dtd,538,538,same_prediction_all,-38.74028,1.1367269,118.8596,-1.2040716,-124.529106,-4.7980313
dtd,539,539,same_prediction_all,-38.64888,1.1353474,128.30203,-1.337572,-109.92417,-4.3815956
dtd,540,540,tda_correct_freetta_wrong,-38.732365,1.1235318,120.66901,-2.5299861,-78.76703,-5.209611
dtd,541,541,same_prediction_all,-38.642025,1.161605,128.63725,1.8497694,-131.77338,0.72851413
dtd,542,542,same_prediction_all,-38.64313,1.1558586,127.48771,0.996224,-136.25705,-0.7393917
dtd,543,543,both_wrong,-38.801712,1.1009953,113.430435,-4.895253,-81.68559,-8.09062
dtd,544,544,both_wrong,-38.59987,1.0721208,134.75381,-8.050036,-80.48811,-12.592042
dtd,545,545,both_wrong,-38.73303,1.1184434,121.03112,-3.2807348,-81.237564,-6.0883675
dtd,546,546,same_prediction_all,-38.76085,1.1560576,117.51636,0.9791346,-127.07727,-1.0219461
dtd,547,547,same_prediction_all,-38.70149,1.1464238,122.89165,-0.2222917,-140.84222,-2.3941548
dtd,548,548,both_wrong,-38.74389,1.1089973,118.60492,-3.9588633,-77.70253,-5.7427216
dtd,549,549,same_prediction_all,-38.543484,1.1186993,139.76729,-2.6936324,-106.42967,-4.9857144
dtd,550,550,same_prediction_all,-38.621754,1.1381363,131.36302,-0.8585511,-115.180855,-3.38089
